ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID State,State,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
52,Business,5208,Financial Management Services,520801,General Finance,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,1095,general-finance,"New York County, NY",05000US36061,new-york-county-ny
38,Philosophy and Religious Studies,3899,Other Philosophy & Religious Studies,389999,Other Philosophy & Religious Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,15,other-philosophy-religious-studies-6,"New York County, NY",05000US36061,new-york-county-ny
38,Philosophy and Religious Studies,3802,Religious Studies,380206,Judaic Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,62,judaic-studies,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1302,Multilingual & Multicultural Education,130201,Bilingual & Multilingual Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,22,bilingual-multilingual-education,"New York County, NY",05000US36061,new-york-county-ny
50,Visual & Performing Arts,5006,Video & Photographic Arts,500605,Photography,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,209,photography,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1309,Social & Philisophical Foundations of Education,130901,Social & Philosophical Foundations of Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,social-philosophical-foundations-of-education,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5207,Entrepreneurial & Small Business Operations,520799,Other Small Business & Entrepreneurial Operations,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,22,other-small-business-entrepreneurial-operations,"New York County, NY",05000US36061,new-york-county-ny
38,Philosophy and Religious Studies,3802,Religious Studies,380201,Religious Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,39,religious-studies-6,"New York County, NY",05000US36061,new-york-county-ny
38,Philosophy and Religious Studies,3801,Philosophy,380101,Philosophy,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,199,philosophy-6,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1310,Special Education,131001,General Special Education & Teaching,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,11,general-special-education-teaching,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5207,Entrepreneurial & Small Business Operations,520701,Entrepreneurial Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,117,entrepreneurial-studies,"New York County, NY",05000US36061,new-york-county-ny
50,Visual & Performing Arts,5006,Video & Photographic Arts,500699,Other Film & Photographic Arts,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,78,other-film-photographic-arts,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1310,Special Education,131012,Education of Individuals with Speech or Language Impairments,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,education-of-individuals-with-speech-or-language-impairments,"New York County, NY",05000US36061,new-york-county-ny
38,Philosophy and Religious Studies,3800,General Philosophy & Religious Studies,380001,General Philosophy & Religious Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,9,general-philosophy-religious-studies-6,"New York County, NY",05000US36061,new-york-county-ny
31,"Parks, Recreation, & Leisure",3105,Health & Physical Education,310504,Sport & Fitness Management,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,21,sport-fitness-management,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1310,Special Education,131015,Education of Individuals in Early Childhood Special Education Programs,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,2,education-of-individuals-in-early-childhood-special-education-programs,"New York County, NY",05000US36061,new-york-county-ny
31,"Parks, Recreation, & Leisure",3103,"Parks, Recreation, & Leisure Facilities Management",310301,"General Parks, Recreation, & Leisure Facilities Management",2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,general-parks-recreation-leisure-facilities-management,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1310,Special Education,131017,Education of Individuals in Elementary Special Education Programs,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,2,education-of-individuals-in-elementary-special-education-programs,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5206,Managerial Economics,520601,Business & Managerial Economics,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,85,business-managerial-economics,"New York County, NY",05000US36061,new-york-county-ny
50,Visual & Performing Arts,5007,Fine & Studio Arts,500701,General Art Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,16,general-art-studies,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1312,Teacher Education at Specific Levels & Methods,131202,Elementary Education & Teaching,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,211,elementary-education-teaching,"New York County, NY",05000US36061,new-york-county-ny
30,Interdisciplinary Studies,3099,Other Interdisciplinary Studies,309999,Other Multidisciplinary Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,47,other-multidisciplinary-studies,"New York County, NY",05000US36061,new-york-county-ny
