ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID State,State,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
39,Theology,3906,Theological & Ministerial Studies,390606,Talmudic Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,talmudic-studies,"Bronx County, NY",05000US36005,bronx-county-ny
14,Engineering,1407,Chemical Engineering,140701,Chemical Engineering,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,38,chemical-engineering-6,"Bronx County, NY",05000US36005,bronx-county-ny
38,Philosophy and Religious Studies,3802,Religious Studies,380201,Religious Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,23,religious-studies-6,"Bronx County, NY",05000US36005,bronx-county-ny
38,Philosophy and Religious Studies,3801,Philosophy,380101,Philosophy,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,69,philosophy-6,"Bronx County, NY",05000US36005,bronx-county-ny
14,Engineering,1408,Civil Engineering,140801,General Civil Engineering,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,91,general-civil-engineering,"Bronx County, NY",05000US36005,bronx-county-ny
31,"Parks, Recreation, & Leisure",3105,Health & Physical Education,310505,Kinesiology & Exercise Science,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,31,kinesiology-exercise-science,"Bronx County, NY",05000US36005,bronx-county-ny
31,"Parks, Recreation, & Leisure",3101,"Parks, Recreation, & Leisure Studies",310101,"Parks, Recreation, & Leisure Studies",2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,13,parks-recreation-leisure-studies-6,"Bronx County, NY",05000US36005,bronx-county-ny
14,Engineering,1409,Computer Engineering,140901,General Computer Engineering,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,17,general-computer-engineering,"Bronx County, NY",05000US36005,bronx-county-ny
30,Interdisciplinary Studies,3099,Other Interdisciplinary Studies,309999,Other Multidisciplinary Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,56,other-multidisciplinary-studies,"Bronx County, NY",05000US36005,bronx-county-ny
30,Interdisciplinary Studies,3022,Classical & Ancient Studies,302201,Ancient Civilization Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,3,ancient-civilization-studies,"Bronx County, NY",05000US36005,bronx-county-ny
14,Engineering,1410,Electrical Engineering,141001,Electrical & Electronics Engineering,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,46,electrical-electronics-engineering,"Bronx County, NY",05000US36005,bronx-county-ny
30,Interdisciplinary Studies,3013,Medieval & Renaissance Studies,301301,Medieval & Renaissance Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,medieval-renaissance-studies-6,"Bronx County, NY",05000US36005,bronx-county-ny
